pokemon_names,img_front_a_hashes,img_back_a_hashes,img_front_p_hashes,img_back_p_hashes,img_front_d_hashes,img_back_d_hashes,img_front_crop_hashes,img_back_crop_hashes,img_front_large_crop_hashes,img_back_large_crop_hashes
cubchoo-spring,787e7c707c7efe00,1e7e3e0e3e7e7f00,bb9b938aaa2a2b2b,b33b3b28aaaaaaab,f2f2e0a3a8c89c98,b0b0f83aeaecc6e6,"f2f2e1a3a8c88c98,31d20b24562aa9b4,f2f2e0a3a8c89c98,993570998df36326,98c17f1e32644f79,0d2d56562b954e47","b0a0783aeaeccee6,73b42fdb95ab6ad2,b0b0f83aeaecc6e6,6653e1664e30319b,e6640181b3590d61,4f4b95952b568c1d","f2fae5a1a8cc8898,78e489b3a6c29cb2,238ac5733398ecd6,b6c66666b3492c86,70e092a0c2b280f1,e08640248284f8e0,2b95683689e57b91,6e489ab468c28e3c,ecc41c7ec092b8a8,8c462299c4663216,78c4b2a0a2b4c071,81f27b78f82e1ddb,831a8fe3713c8ecf,c462f8ec4e67359a,d388c4633198cee7,1e874221904ca693,41c18a1cf2f6c44c,e41209ac969a9991,01e0bcc0415e7860,f2f2e0a3a8c89c98,993830588d716336,2e53c1e0d24d2b87,87192654c5ab473c","b0a0507aeacceee6,e1d86e329abcc632,3bae5c3033e6c894,929c9999326dcb9e,e1c0a4a2a092c070,e08251838ecee0f8,2b5669936e582176,89eda6d2e9bc8ec3,c0dcc781fcb6e2ea,ce9d3b62c499b387,e1d0a2a2a0d2e071,7eb021e1e08b4724,3ea70e3871c3860c,5c3960c88d1913a6,34eedc3973e68c18,871ebd7bf6cc9a36,7d7caec7b090dcc4,d8b76fca96a66616,3ff8c2fc7d85e179,b0b0f83aeaecc6e6,66c3e3654e713193,8b357cb8b04d231e,1e678bc544221d83"
floette-spring,0018063ef8bc2410,0018607c1f3d2408,36363636959f3939,9c9c8e9e3f379b9b,58f01ce43369cde0,64f0c1d833694c18,"1c79ca9ebd683872,84c2b1bcbca2318c,58f01ce43369cde0","c160ac8642e820b1,4ebc72c2c2ba33cc,64f0c1d833694c18","3669d0a04101c2e4,e0c6cedab8b3d2d8,e2d1a5a54183c2fa,e5d8baf1d5e5b059,be70c991a2a4cbcb,9233276f47c3b332,3c72cda2a24d3386,8482f1d8dcc2bacc,0e47cccec7cf6a62,d391a32163465c31,eddddeb2a4242890,6aa9d1c90198e27a,58f01ce43369cde0","934984020141a0c0,f8988ca4e232b4e4,a8044a4a5008a080,48e4a2601458e225,82c16836ba5a2c2c,b6131b091d1c1283,c2b14ca2924d319e,4ebe70e4c4bca2cc,040602432995c571,8f0dcc8c0c0ca9b8,484484a2d2d3cbf2,a92a142c0106b8a0,64f0c1d833694c18"
sunflora-anniversary,0c7efe1e1e3c0c10,307e7f78783c3008,c7a7373f3db1b1a9,efad9f9f979b1b9b,f9b8b0b470685861,60e2f2d2f1e9e419,"61f0d0c8e8c33270,a0d4aa4b5217b6b1,e728c96b6452d8de,16360e39728c1822,f9b8b0b470685861","71f0f4ace83cb3f1,fad4aa29b5169272,18eb6c29d9b5e484,80928063b1ce653a,60e2f2d2f1e9e419","d2f4edf2f89ce0fa,b2316944d2fa423a,84c168a5e3fce66a,c9a9c4d65a78220e,d0d2d4d9aba2920e,00010080a0d0e37a,f0de6a319a498129,d8f28ad4d95b6236,f18c7a7a311b4e65,d0dc0a2a52d6511a,e6a8e96c66dacc7a,81480622d6a64ca1,f41a5ad295b7a4b1,3e1b4c2676e4091f,0180d866328c6613,3669d4a2b2c2fa84,bb79e9848cd1c7cc,03ecc213268c9372,c483400182a4d9e3,ccd359747a51da80,ccf2e0d898e27c6e,871e3ae2d42c99f3,c27cc295c54b7624,46c68e1835e9a6cc,60b8c822b2b6781e,9dc6d2a44a99e8f1,c31ef0aad46d3193,27212c7c71c78c33,1672c3d964b27430,c698dc9a9ecb87cd,8b827470e2e4c800,78ecd9b7244dcada,f9b8b0b470685861","b4d04890e0c6a080,b27069d5a4a01ca3,6c6ad49485e1bb8f,ce3ce94a388098a9,c4a4d4642ab2b687,ff7ffefaf2e40881,f084a963a66d7e6b,e4b0aed46425b993,70cea1a173278d59,74c4af2bb59475a7,7eed9fbb949acd7a,18ea68c999a4cca0,d0a7a5b45612da72,0ffee499b3c69936,8327cd9b91d86f07,1369d4a282bca0de,226068dece741ccc,3fc8bc359bce36b1,c4228141a2d26430,cc3465d1a15584fe,cca0c8e4e6b8c189,1e87a398c4cb6630,bc81b854442d91db,9d9c8ee753289acc,f9e2eca39292e083,469cb4caa162c870,3c87f0aad4497336,1b7bcbc1711cce33,97b12c64d9b2d1f3,98e2c086862c1e4c,2ebed1f1b8582417,c1c86412db4d2c24,60e2f2d2f1e9e419"
piplup-summer,387cfc7c7e7f3c20,1c3e3f3e7efe3c04,999f9f85a1a0a6a5,b3353d2f2b2a8e0f,e19864c0e2def0c4,78e6d97cb884f0dc,"e4d8a1c2c488c1c2,b97468d2d2a28004,e381f81c4ecb4939,c759596b8a9660f8,72b765c2b2acd999,4941d8c4c2aca000,bb97cc9092ccf1d1,868c1be5d72da4f4,ec66933463d1c2fc,e19864c0e2def0c4","c8e472bcc8e2783c,62d0e9a4a48200df,3860c0878d2c6463,1c656529ae96e0e0,b1125984b2c86466,6d7de4d4a4c2fa3f,2216ccf6b6cc7074,9ece2718144bdad0,c89936d33974bcc0,78e6d97cb884f0dc","78c499c2c498c1c2,b9f468fad2c28080,59b965c4d4c2fe0f,e1c0781e4f490959,f8c0b04315646464,d29a9286948d9bc6,83a0ae94653b9b0e,b48002a0a1b2c0f0,47c989cb87c3e63c,70c0b2a042a480f1,3160c2a289a18e60,cbaaa483d1e07cb9,c32f3ca2b4d55963,edc69b2406098bf2,3ff0c292ea70bc4e,72b765c6b2acc999,496051ccd2ccb080,ab978cb094ccf181,7399a4a4d2ca72bc,8cba82a0a0924031,848e1a77deaea474,ede4d2b866d0e27c,e19864c0e2def0c4","e0cc62bcd8e27038,62d0e9a0a4a400be,646259ccc4bc800f,78e0c1870d6d4161,c0f8f23d5759d9d9,b4a6b686d646269c,3ef282d65923268f,c0c0810242a2c0f0,1d686e2c1e0c98c3,f1c0b2c2a0d2e070,73f9bc9a046286f9,2caada387480c162,3c0bc3bac2546539,481c26d2904a2ab0,01f0aca688f0c284,b1125994a2ca4c66,6d7975c4b4c4f23e,2a164ef2d6cc707e,3164cad2a4a8a182,cea2a08082a28173,de8ea711848adad0,48d834e299f4b8c1,78e6d97cb884f0dc"
totodile-summer,607878f9fe7e7c00,061e1e9f7f7e3e00,9e8f8f8485858787,362d2f2e2f2f2f2b,c9c0918b1acccccc,6cfc762ea7cccccc,"e8e9c4c625faf262,a3a7ee6868383991,c9c0918b1acccccc,f07c2fb193179c19,96b61e1a4c4e1703,060c31478d314181","e868dc9c5ba0b0b9,1a1a88e9e9e26376,6cfc762ea7cccccc,70c10b723617c627,921207a7cd8d173f,90c8721d4e736172","68e8c5c4a205fad2,e2c19c9e33a0e078,b860c0c084940020,2462d9cca67a8e22,dd1efcc460219240,e6889492e5622499,b1b73252960e9c4c,9c3569aa92edc475,a080d06030984c24,93262c59b665dab4,9a3b69d4ec729c47,580cec3503a68c91,0f81f0e270b85c2e,2a389882e4fcd081,499d346ad32cb1a3,b16cd4aae92da4a4,c9c0918b1acccccc,24624b4d5471711b","e8e85cdcba5fa0b4,b860c68632c2f8e1,e2f9fc3c1e160303,dbb964c89aa18eb1,4480c0dcf17bb65d,98e6c6b65899db66,7212b3b5948bc6cc,c65369aab648cc51,f2f0f4f9f3e6cdd8,3699cb659259a412,a62369d4c8a1861d,e5cfc8533e9ace76,0f7ef0b8b1e2c488,abe3e6aed0c0f43e,6d46d3a934cb723a,72c9d4a2684ad8d8,6cfc762ea7cccccc,dbb12d4dd5617127"
pichu-summer,00c37e7c3c383038,00c37e3e3c1c0c1c,fffffef8e8686860,ff57fffad2c2c2ca,238e8cf0f1c2e068,1386cef070bcf829,"238e9eb0f4e8e9db,2ef2e383d2f89383,3168d46ebcd3fa38,238e8cf0f1c2e068,8f1c581c84c96326","138686f2d0686824,8bb03836b4e03606,73e9d480c234a0e1,1386cef070bcf829,0ec385c7c66c399b","230e9c96f0f4e8f1,f180a2c0e0e2f078,3c60d2a242a480e0,c7b9a4daea75bb4e,344bdaa42851a2c4,e8a641a2a2d46933,9d86b3d8c264b85d,c8b4c64b4ef38775,c884a0d269349e59,0c52e3472332e877,172e1cb873c69933,f393c8646ac4f031,95b66d5ba64cad52,8f6cec0c7ae4c8f1,e78e1c78e8a3079e,c74389d1d2606330,b168c4a6bcd37ab8,2566d3ac62d898b0,238e8cf0f1c2e068,8f185a1c84c96326,06e385c3064c398f","1b87c696f050e870,70c0b2e0a088c0e0,c381a4a2a1d0e0f8,1c62d28488512285,d309a4d2e875ba5c,e89241a2a2d46933,469e32e4bcd9e244,e4d29c2d8d301e51,2c5eb8b469c38664,108bc7e2319c6633,cfb4381d1bb3e811,3036ecc9a9d4d073,569249259acd4ab5,0ec9c8cfa1d8ec70,188ec7c1e03a1d86,1c3d6e74b4f939f3,72e9d48a8224a1e2,5a9834cab9e4e6f2,1386cef070bcf829,0ec3a5c7c66c399b,9b18583c81c9630e"
snorlax-summer,189c7c3e3e3e3e33,18393e7c7c7c7ccc,f9b13139b1b0b8b4,7b1b9f9f9b1e1e1e,3039b8d0dccc74c6,7363e2b4c4ccd19c,"cdcca63b2caedcf8,d68c9971f2c4a4ce,6168d4d2c2a4a983,2d3dd4142646c4e1,6763d3d0e099ace0,3138ecd839aef278,3039b8d0dccc74c6","4ccc9a23cb8ac4e0,94ce6631b0dcda8c,39e9c4a4a4da623e,4b43d4d2989ddc78,191834f4f866caf8,73e3c8e4638ab060,7363e2b4c4ccd19c","c080808084888080,cdcca23b3caeccf8,70c2a102def25135,73ee9d3972c4a4ca,9e3c68c0a0418386,6160dcd0c2a4a801,80e24404a993c66d,041cc4149626e4e1,193c6ece98b7e978,67e7d350d09aa8c0,4fbe70c4b485f47d,04c2b0c9d4d4727e,2751c8a4a4a281ea,3039b8d0dccc74c6,791e066311090404,3c06cbc331490402,fcbf8178e44c6107","84028280c0e0f07e,4ccc9a23c38acce0,e18442a384b07553,31884663b1dcda8c,0683c1e4d2793c9e,79f9c4e4a4dae07f,feb8c5d16a369c49,dfc7d0d2909bd878,67c3898ce6126860,191834f5f4a6eafc,0482f1cc525ed040,4fbc726cd4d4b181,1b756cd2d2a206a8,7363e2b4c4ccd19c,61830f38326cd8d0,c3812c3c736cd0a0,c0023ee190c5711f"
dratini-summer,0e3e7e1c0808081c,707c7e3810101038,6b2d2e2d2d3f37ab,c3878e87879f9fa3,6cf8e47092505270,c9e0d870b2f4b4f1,"dcd4c4e031d010f0,6cf8e47092505270","c4d4dcf831d430f0,c9e0d870b2f4b4f1","4e3c74c4b4b8d93c,84c2b1988cb6ab80,dcf0c86032f430f0,2c16166e9976ecf2,f9e4ca84282091c1,c2b03970b6fb5fe5,928eac80f29a02fc,6cf8e47092505270,c79a3449d2b2a4b4,294a9414b0119220","85c0d1dcd2e260c3,5ebc72e6ca9222fe,c4f0ec78925010f0,c090908862914830,60d8acc6e3f0727c,bcf263f192200458,b48cca8080808ec0,c9e0d870b2f4b4f1,1c26d34da4b2dac2,69add6d7f277b6bb"
pikachu-summer,00747c1c1f3efcf0,002e3e38f87c3f0f,ffffededac8c84b3,ffefcf6f2e2e2a09,848dd87072e4e081,ce4e64f0b1d8f83e,"ac99f87072e4e001,848dd87072e4e081,5a9b991c1c1a1894","ca6660f1b1d8f83f,ce4e64f0b1d8f83e,a52666c7c3a1e7d6","ac89f87072e4e081,8cc6b388fa3e8c7c,e0e0e0e0b2d46933,67d2bc797cbcd060,848dd87072e4e081,1d2e59389909430e,c60f65c7474f2f0f,0e1773436322368d","ca6660f1b1d8f83e,ce9c32eea080c6c0,f0f8f0c0a2c46933,19b4c260c0c2f4f9,ce4e64f0b1d8f83e,468b65c3666e3d8f,9c0f19181d090b0f,8e17313539bb934e"
chikorita-autumn,703c083cfc7c3c04,0e3c103c3f3e3c20,e18d8f9dbebe973d,6b2f27379ebc3d9f,e07018f0acd8f83c,38f0e1f0cae4e0c1,"20a4d064e4d4b4bb,daf2b7b6c4ee6cba,e07018f0acd8f83c,01168e5a32229d45","5b5a34d8d8d4d222,a4b01292dc88c9a2,38f0e1f0cae4e0c1,7f178ea5b3bb465d","20a4d064e4d4b43b,971a840899f2c4c4,ac262e3f3f34f4f4,2f5cb961c0a3c99c,88c4e2f1f8fcfe3d,daf2b7b6c4ee6e9a,58182c1c3836cc99,9b484c0c4d1b77c0,58b978ecdac19e78,f0c9a03018781e9e,99c5e4e6e27414ce,8497988c84613294,c080888c888cd3e5,309fc9f0fcfaf078,69bc4ae4f8f9733c,2c8c1a7a2a2bc327,78c691a13ac2fa3e,9e38e6dabac2fc3e,e07018f0acd8f83c,381e1d0e8787c163,36331a3a32a2b6ac,8e376159d4d2d180,0116ce5a32329d45,8f3379f5f5693317,873b6df44579338e","5b5a34d9d8d4d220,02a1d0e964b05c4c,c283830303d0d0d0,08c46279fc3a4cc6,265cb870e0c08043,a4b01292dc8889a2,e5e3cbc56393cc60,26edcdcf4d2711ec,6462e0c8a47c86e1,f06cfaf3e7e18286,261cd89898d1d78c,de16e6cede79b3d6,fcfececee6ce3458,d3066cf0c0a080e1,49c2add8e06031c3,cbcc87a1ab2b3c1b,c19c4602a3bca081,06c3988482b88081,38f0e1f0cae4e0c1,c187078d18185831,9333a7a3b3ba92ca,8e137965d4a44482,7f978ca593b3465d,0e33615050693317,0e2349d04561338e"
rapidash-autumn,0207677e3e3e0400,40e0e67e7c7c2000,6b6a4a4a4b6b6b69,e0e0e0e0e1c1c3c3,369e8eb4ece8d494,90848ed2c8e8d4d6,"fc7abc71c9e62650,2c6ad4c4c5c98c19,d4c0a0c47238ecf6,369e8eb4ece8d494","c080c2716c9898f5,cba9d4dc5c6cc667,d4fc7adcb061c890,90848ed2c8e8d4d6","9c7abc71c9e62630,c2e1d8eceeedfefc,0884d269b49acc67,c002609e87c1d8e4,046099ecb49a9f4d,f0c80000a0c0e0f0,9ebe7696c6f2bd0f,5cba64e2d4a9b346,79ecd9cbcbd99932,73737393e3743a0c,274cb974ecd5b800,80800000010c6080,84e08cccd262a694,62f1b8f673b470b1,94c0a0c5e271e8f6,66ee800498e97190,4d2c9a70c0a1c490,589a3ce8d191c8c0,369e8eb4ece8d494","c4a0c2716c9898f1,9c78e0c8884880c0,2f5cb469d2a6cc19,e4b7f1861e7ce4c8,5e3864c8d2a6064d,702cfd77bafcc8b0,868281929cb04200,61c8642c2c6466b3,c4a251a8d46a329d,3031313638d0a2c9,108462d1c854e2fd,befeef8f7ec2f03e,def0c2ccb4b99ad6,9970e29030d2f072,d6fc7a5c9831e890,8988fedfe66871f6,4dcba6f1fc3adc26,e5a6c3e87436ecfc,90848ed2c8e8d4d6"
snivy-autumn,307e7e7f227c3c38,0c7e7efe443e3c1c,df8d8d8b8b2b2ba3,ffa7a7a3a3a3a929,66d6d0c2c6c8c172,9994f4bc9cec7cb1,"3c2330a8d1c5c68b,c682934ca7f2dcde,66d6d0c2c6c8c172","c33bf3ea745c8c0e,9cbe36cd1ab0c484,9994f4bc9cec7cb1","8b8fce8bcc725964,d6a656b9c5753c06,70e082e0a0d6e071,1666ac199366d9b2,63726d91a1cf8697,864ccccc48546d23,e773196c160b0b05,69d9346cd09e06a3,6060c0d3c4b08004,4698b1624880c8c8,264edab6c29b3264,2d432a168c9874e8,c4869348a7f0dcce,b7b0b6b462e4d881,66d6d0c2c6c8c172","2e0c0c2eccb165d9,949a11624c51c39f,f1c0a4c0c294c071,9499ca6736996412,39b149327a0c8e06,9ecdccccedd54933,183160c890200040,6964d3c9f4868122,e9e9f414c072f6de,9de672994d3e2c2c,9b8da492bc26b359,4a04ab97cee6d1e8,dc9e36cc1ab0c484,12f292d2a9c8e47e,9994f4bc9cec7cb1"
pansage-autumn,000c7f7f3e1c3e00,0030fefe7c387c00,fff63a2a36373737,ffff9c809c9d9d9f,ba38d5caf8b8c46c,a2e054ace0e2dcc9,"fcaacd7631a2ac59,ad8bd8e470d492ce,594cbcb0c97e5aca,ba38d5caf8b8c46c","c0aa4c9173baca65,4a2ee4d871d4b68c,65ccc2f26c81a5ac,a2e054ace0e2dcc9","e0c084a290905692,80a48271388cf2fc,ba73e9cc2c8acb6c,c3b2cc1871e0c9c9,3d8d109ac17663ab,bce9cbd2a5831e40,f8aa6d76b2a22c51,ec4858947863a688,9497d6b6ada9bab2,64a5db78602466c8,594cb8b0c87e5aca,ce2d2525b5029ce0,c1e09cda494c9732,d492b2322b0b0e4f,b389328ada34c8d1,1480c6cc71b05c2e,f9d0ccb292320f87,9280a0d8ee719c4e,ba38d5caf8b8c46c,c13834323b9b4531,8f6b444ab065593f,8f23655961554b0f","180c5eba76f69596,3e5aba71e3ce90c0,a22168cccbae2cc9,3cb2cce731f86c6c,434ef7a65c91392a,c2682cb4422281f5,e0aa4991b29acb75,c8ede5d6e1399a6e,d61694924a6aa2b2,d91a24e1895b99ec,65ccc2f2ec81a5ac,8c4b4b5b52bfc6f8,1cf8c6a46d4d16b3,d4b6b2b32b2f8f0d,324a81aca4d3ec74,171e9ccc71f2c488,60f4ccb2b6b30f06,b67efae40831c288,a2e054ace0e2dcc9,3ce3d3b323265d72,0e29dda992496503,0e3b594569552d0f"
skiddo-autumn,0004063e7e7c6c72,0020607c7e3e364e,7f5a725236266b69,e0e0f8f8988c83c3,3b9a7cecc4e0d4c6,20a2c0c8dcf8d49c,"bc32a9c9e1e658d9,d0c4aab7912e84d8,250900149c5a0e8e,b067eade8ccca0c4,0989b4cef6f9f5f4,3b9a7cecc4e0d4c6","c2b36a6c5898e464,f4c4aa127689d2e4,536fffd7c6a58f8e,f209a884cec0fadc,6f6ed28c806050d0,20a2c0c8dcf8d49c","c039ccf43c8ed3e9,2d2d2e1a3afcc993,cdc0a4b29088fa9c,68649cc4cc3e23e9,34cccce6b0ac8d2b,e8d6a04080080102,74cad0a090683098,91ecc26290482c64,32a989e9e6b0d9db,7cccd0eec6e48e31,b8b46ed8c19d3848,7be112444d89b3c6,306e53d4a8c93336,79c1846492c6791d,3bf9c589a242acd0,e291c8d4a2a206c8,e6a693d198d46c60,f8f8b85b1688e8fd,e1c8d8d8d6a1ced0,eeecd3d3a3a1b6a8,db0eac59b9332206,8e4138c662399acc,88d8fa97d1ae84d8,3c00008084c271b8,331b83611c82c270,b16ecad49c8831c4,5200c94864663a3e,3208c9b4acdee2fc,3c0d934ca231c8f4,a3b8064810428410,78c43202213080e2,1c74ca9010118ec0,801c0e8787c762f4,1ec2b8ccc6773b8e,3b9a7cecc4e0d4c6,336178d8c0d87113,636bb09ca7d3462c","bc63ccd0c38e3468,4b4b8ba783c06c32,4c1cdab272eea0c6,e9d1c6d88c833968,d0cccc88f2ca4e2b,e884e2c1c0e07d3f,d1acc4c2c6e9f3e6,76c0a4b816adcbd9,b36a6e6898f26424,c1ccd4889c988e73,62d089e47c46e3ed,2178a6d149623298,f38925d4ea6c3393,616cd2d1829c2147,20605c46a291caf4,989a3474e6d4c9f9,b876ecd4a2a281e4,e0e0e22590200000,78e4e4e494628cf4,88c82404022292ea,2480c8646230bb9f,8e7de384b963a6cc,eee4a016748ad2e4,c0f4f8fe1e3c71e2,33273e79c7bebce1,7289acd4c6ee73dc,b5ff6cedc999a383,b36f6cd2ca84b0c0,c34f364d9873ec90,3ae290e170380e07,e1dc82a343830e98,c7d1ac8607678efc,eec088100204a9d0,87bce2cc98110384,20a2c0c8dcf8d49c,3361c1e4fce46137,3929f2c61a349dcb"
ninetales-alola-halloween,081cbefefe376d70,10387d7f7fecb60e,3636363636bc3c1a,9c9c9c9c9c9e9eb2,1878741264e5d9c0,22e0d1b7d918647c,"c0a4c4e0c0e0340e,e2c1c9e1c7864ef9,81c9c5c1c9d05826,b7b3c0f1d3b99e63,978f929cd460e0f1,46ce0e3eae3e7c9c,cece8f87c9c2cacc,1878741264e5d9c0","3c5a5c78fc38d38f,b87c6c781c8e8960,2e6c1c7c6cf4e59b,12327c7034628609,160eb6c6d4f9f870,9c8c8f838a83c1c6,8c8c0e1e6cbcaccc,22e0d1b7d918647c","c0a4c4e0c3e03c86,e1e1c0c49266ca07,f0f07862f138dc7e,ebd6bc69e0c294b8,f0dc9ef093de4c38,2b5ab6346db9a3cc,f3f2e6c40cd8c080,0a86d0b8bcfecedb,81c8c5c1c9d1d826,3cf0c08080c0e0f8,e1f98c0e46c3c3e3,fec2e0e0c898f1c3,c164a636964e5f25,80a0a0d8eeeedefc,f249a5f27a0de6e7,8ce6f3d96c6e0e17,8e8686c7d8fcf8f8,a6b3c1f0f3b9ce62,272f9636a464e0e1,3c3e38d87a749839,66c60e1eb63e7c8c,9b59a98cde6c70f3,cece8f87c9c2cacc,8b87f8f0e0c09021,3066963464ec4c58,949c9c34e6a62c6d,cccc9833739ec6d8,1878741264e5d9c0","3c5a5cf83c78c39e,7878fcdcb699ac1f,f0f0c0b970e3c481,2894c269e0bcd6e2,f0c486b03684cde3,2ba592d349623acc,30b098d8cee4f8fe,af9ef4e0c2808c24,2e2c1c3c6c74e49b,7860c2878c1c3c38,c0f0bcfefefcf8e0,8080f888e4e6703c,7cd99a93968d054b,3efafac4888084c0,8e983064c9898f17,b06d5ab0a14e9818,8e9e9c0ca0c0e0e0,9a327cf030628c99,1b0b9693dad9f878,8383e3e4a1d1e663,999c8f879283c1c6,26656ac684c9f130,8c8c0e1e6cbcaccc,2e1ee0f0f0f0f673,f39996d3d9c8cde5,d6c6c6d3989acb49,cccce62331829ce4,22e0d1b7d918647c"
carbink-halloween,037e3c7c7c583c18,c07e3c3e3e1a3c18,55567afb29a1a532,fffcf0d1830b2f9a,16f070dce8b2e870,97f070c4e8b2e830,"03666c29d2f0e8b0,06a4d868b1582c17,164d66d4f0ad3113,e4c393492490e271,34f6d736dc7990a2,b386ae98c8d061f2,16f070dce8b2e870","0398c96bb4f0e8f2,9fdae4e972e4c810,974d99d4f04a7337,581c366dd1f6b870,d1901493c46176ba,328e8ae6ece479b0,97f070c4e8b2e830","03666c29d2f0e8b0,86c0c868b9582e16,8024a293b0a8cfc7,124d66d4f0ad3112,7ce39ed6d6d3acd0,e4c693c9a4c4f233,6c1e3986c8783018,b874d6b49c9992a4,b3a386ac98d8c8d0,f0a0a23088f6398c,6dc2a4ecc9a20418,cec6667a64b0b858,16f070dce8b2e870,0f394da2f845330f,1a5bd9a6f8553113,6d3233334b1001a7,96d60e3e3624e131","0298c96bb4f0e8f2,9ef4ece962c48890,5e5bb23672ea0c1c,974d99d4f04a73b7,c03886949434c2f4,589c366cd2dcb031,c803239aec61f3e7,e2d094d2c666b65a,323a8ecae6e4ecf4,f0fa9a72ee9060c4,49bcdac86cba4f27,8c9c98a1d9f2e0e4,97f070c4e8b2e830,0f634d9aa045330f,a725649aa0556327,49b133312d110f1a,96948f83935b3873"
morelull-halloween,061c6c3e3c3c1c00,6038367c3c3c3800,6b3b3f2b2c3cb5b6,c393b783869e9f9e,74b8d8d468687060,c0e2e4d469e9f019,"769cca6a6c647850,74b8d8d468687060,0f71555ddd49631e","91c6aca8c9d9e015,c0e2e4d469e9f019,0f715545446d3987","9e98e87170246c29,60e1e971b95c2e2f,c360d4c492868210,7c6cf4753c987070,f6d389a44286d061,908848a7a0d1f87a,74b8d8d468687060,8be73a8c6739d4ea,0f71d4ddddc9630e,2f63d9ddd444311b","82e66861f1dbc96b,f978687062c48800,3cf9d4ccb69e0e37,c181d051c1e230f1,90346ed2a18ae479,162e6c1a3a74e0a1,c0e2e4d469e9f019,2e18a3ce1963d4a8,0f61c444444c3983,03316444d4dd6327"
gastly-christmas,187c7ffe7e7e1800,183efe7f7e7e1800,b9b99b9f87a78717,b3b3383d2f2fafaf,f2c9d1d8bccc7098,b06c74e4c2ccf126,"f2c9d1dab89cf070,23adbdb2f6667ab1,f2c9d1d8bccc7098","b06c74a4e2c6f070,b06c74e4c2ccf126,184a42b210992062","f2c9d1dab89cf070,f0c084a0a2c2f4f8,c0c0a0a6c2d2e8f0,f0c08482b2c4f0f8,f2c9d1d8bccc7098,6e338d2613010c06,13479cbb3468d0a0,438b1b27e1812482,4d0e3647c3018c02,cc733d2e27178ec9","b06c74a4e2c6f070,f0f0c2f0b2b4d0e0,7cf8e29abcb4e8f0,f0e0ceb2b2dcf0e0,b06c74e4c2ccf126,89334c993660cf9f,321c862213090402,392e271b7860d3a0,4d0e931d3c70c8b0,cc31418b1b178e2c"
kirlia-christmas,3e7cfc7e7e7e0800,7c3e3f7e7e7e1000,afaf2e2f8f8fa5a5,afada4a5ad2f2f2f,68e0dcd694f830b2,e8f8c494d6e070b2,"4c78c4a450dcd496,6975f4f0e8e4d0f8,32f178dcc8eca4cb,5898d2f0f0346661,bc94c6e829a8b2b0,68e0dcd694f830b2","cce1dcdaf5c4d496,6951d0f0e0c8f4e0,b060e1c4ccc8da2c,e1e6b4f0f0d39938,c2d69ce869eab2b2,e8f8c494d6e070b2","b876eacf87c33109,70ecda8f8280c119,6c6cc1b26aeccaeb,9eb3ead2a429d364,3a60cad2a4a993e6,3ec33292542831c0,392e7bcea4dd6b26,f0fcfefee2e2f4f8,e3f1f8ece6e6fcfc,fcfafefefef8f8c0,ad7643d3c2a6f27e,3864c8b3c68c9890,6dc6938d0c0c8ce0,3272d2d1f8dcf133,c4dcde9abab2f070,29d3f3329adaccee,b174ebd28489e3c6,f309a9d46c3a1e8e,9371b0d169388c23,297570f0f0ecd6f0,98cfe170ba5c2d17,8e0c2cdcb973eebd,c882b1da54282912,4040d8b2f38ce278,e2c1696c2ab79c4c,bb79f1f5c4928cf0,c0d45569b29e4c71,a2c6346bc2e49456,30cc870b0594fab9,19c6b339ac468307,7c98d0f2f0b466e3,063c70c491b33624,189990c04a603133,8a41e2d2c1c4fa71,646cecccc4e0ecec,0327cf8e82f2760a,c8c8e8f690e8ecec,ce9ed08080808018,441386c4f039a8a9,39f8c4a2bae0c0c4,f2f2c4a0a2b2b4c0,d8d9a9508acac8c8,2f5e3e78e1c2e0f1,f8f1f9f9f978fcfe,68e0dcd694f830b2","e291a80c1e3c736e,f1c8a40e3efe7467,c9c97cb2a9c8ac28,86328884d26a34d9,83d9acb4d26a3298,831c93b6d5eb73bc,638b218cda44299b,f0c08080a0a8c0e0,3870e0888898c0c0,c0a0808080e0e0fc,4a913d34bc9ab080,e391e4329ccee6f6,499c364ecfcfcef8,b3b1b434e0c46033,dcc484a6a282f0e1,6b3430b3a6a4cc88,72d128b4de6e389c,306f6ad4c9a3878e,3631727469e3ce39,6b51f1f0f0c884f0,c60c78d1a2c44811,8ec7c9c462318842,ec9e72a4d5e96bb7,3dfde4b230c6b8e0,b86061c9ab12c6cd,22617050cca6cef0,84d45569b286cd71,ba9cd3298cd8d291,f38c1e2f5fd6a060,679c3261c89d0e03,c1e6f4b0f0d29938,9fc0b1dc763293db,a76676ecadf97333,ae7db8b47cdca050,c9c9c8c8dce8c8c8,20180c86beb091af,ecece890f4e8c8c8,8c86e4fefefefee7,dd379ed8f0616a6a,63e0dca282f8fcdc,b0a088c292b2d2fc,e4646a81acacecec,008482e0709cf870,e06060606061c080,e8f8c494d6e070b2"
